JobName,ReqMem,ReqCPUs,ReqGPUs,ReqDuration,ActualDuration,Submit
job536281,50000000,10,0,72000,9,1624085976
job536282,50000000,10,0,72000,9,1624085976
job536283,50000000,10,0,72000,9,1624085976
job536284,50000000,10,0,72000,10,1624085976
job536285,50000000,10,0,72000,11,1624085976
job536286,50000000,10,0,72000,11,1624085976
job536287,50000000,10,0,72000,11,1624085976
job536288,50000000,10,0,72000,10,1624085976
job536289,50000000,10,0,72000,10,1624085976
job536290,50000000,10,0,72000,66,1624085976
job536291,50000000,10,0,72000,24,1624085976
job536292,50000000,10,0,72000,16,1624085976
job536293,50000000,10,0,72000,10,1624085976
job536294,50000000,10,0,72000,15,1624085976
job536295,50000000,10,0,72000,10,1624085976
job536296,50000000,10,0,72000,8,1624085976
job536297,20000000,10,0,72000,22,1624088186
job536298,20000000,10,0,72000,32,1624088186
job536299,20000000,10,0,72000,31,1624088186
job536300,20000000,10,0,72000,2074,1624088186
job536301,20000000,10,0,72000,115,1624088186
job536302,20000000,10,0,72000,2074,1624088186
job536303,20000000,10,0,72000,100,1624088186
job536304,20000000,10,0,72000,34,1624088186
job536305,20000000,10,0,72000,868,1624088186
job536306,20000000,10,0,72000,87,1624088186
job536307,20000000,10,0,72000,854,1624088186
job536308,20000000,10,0,72000,82,1624088186
job536309,20000000,10,0,72000,147,1624088186
job536310,20000000,10,0,72000,32,1624088186
job536311,20000000,10,0,72000,32,1624088186
job536312,20000000,10,0,72000,94,1624088186
job536313,20000000,10,0,72000,36,1624088186
job536314,20000000,10,0,72000,33,1624088186
job536315,20000000,10,0,72000,25,1624088186
job536316,20000000,10,0,72000,38,1624088186
job536317,20000000,10,0,72000,25,1624088186
job536318,20000000,10,0,72000,31,1624088186
job536319,20000000,10,0,72000,32,1624088186
job536320,20000000,10,0,72000,25,1624088186
job536321,20000000,10,0,72000,25,1624088186
job536322,20000000,10,0,72000,25,1624088186
job536323,20000000,10,0,72000,27,1624088186
job536324,20000000,10,0,72000,26,1624088186
job536325,20000000,10,0,72000,26,1624088186
job536326,20000000,10,0,72000,26,1624088186
job536327,20000000,10,0,72000,26,1624088186
job536328,20000000,10,0,72000,24,1624088186
job536329,20000000,10,0,72000,26,1624088186
job536330,20000000,10,0,72000,25,1624088186
job536331,20000000,10,0,72000,16,1624088186
job536332,20000000,10,0,72000,16,1624088186
job536333,20000000,10,0,72000,15,1624088186
job536334,20000000,10,0,72000,24,1624088186
job536335,20000000,10,0,72000,26,1624088186
job536336,20000000,10,0,72000,26,1624088186
job536337,20000000,10,0,72000,24,1624088186
job536338,20000000,10,0,72000,14,1624088186
job536339,20000000,10,0,72000,14,1624088186
job536340,20000000,10,0,72000,13,1624088186
job536341,20000000,10,0,72000,13,1624088186
job536342,20000000,10,0,72000,14,1624088186
job536343,20000000,10,0,72000,13,1624088186
job536344,20000000,10,0,72000,9,1624090289
job536345,20000000,10,0,72000,9,1624090289
job536346,20000000,10,0,72000,12,1624090289
job536347,20000000,10,0,72000,211,1624090289
job536348,20000000,10,0,72000,39,1624090289
job536349,20000000,10,0,72000,380,1624090289
job536350,20000000,10,0,72000,30,1624090289
job536351,20000000,10,0,72000,13,1624090289
job536352,20000000,10,0,72000,96,1624090289
job536353,20000000,10,0,72000,30,1624090289
job536354,20000000,10,0,72000,120,1624090289
job536355,20000000,10,0,72000,46,1624090289
job536356,20000000,10,0,72000,55,1624090289
job536357,20000000,10,0,72000,9,1624090289
job536358,20000000,10,0,72000,9,1624090289
job536359,20000000,10,0,72000,25,1624090289
job536360,20000000,10,0,72000,13,1624090289
job536361,20000000,10,0,72000,12,1624090289
job536362,20000000,10,0,72000,20,1624090289
job536363,20000000,10,0,72000,14,1624090289
job536364,20000000,10,0,72000,9,1624090289
job536365,20000000,10,0,72000,12,1624090289
job536366,20000000,10,0,72000,12,1624090289
job536367,20000000,10,0,72000,9,1624090289
job536368,20000000,10,0,72000,11,1624090289
job536369,20000000,10,0,72000,17,1624090289
job536370,20000000,10,0,72000,10,1624090289
job536371,20000000,10,0,72000,10,1624090289
job536372,20000000,10,0,72000,9,1624090289
job536373,20000000,10,0,72000,9,1624090289
job536374,20000000,10,0,72000,9,1624090289
job536375,20000000,10,0,72000,9,1624090289
job536376,20000000,10,0,72000,10,1624090289
job536377,20000000,10,0,72000,10,1624090289
job536378,20000000,10,0,72000,9,1624090289
job536379,20000000,10,0,72000,12,1624090289
job536380,20000000,10,0,72000,9,1624090289
job536381,20000000,10,0,72000,9,1624090289
job536382,20000000,10,0,72000,11,1624090289
job536383,20000000,10,0,72000,11,1624090289
job536384,20000000,10,0,72000,11,1624090289
job536385,20000000,10,0,72000,8,1624090289
job536386,20000000,10,0,72000,8,1624090289
job536387,20000000,10,0,72000,9,1624090289
job536388,20000000,10,0,72000,8,1624090289
job536389,20000000,10,0,72000,9,1624090289
job536390,20000000,10,0,72000,22,1624090289
job536391,10000000,1,0,3600,2556,1624100823
job536392,10000000,1,0,3600,36,1624101253
job536393,20000000,10,0,72000,7,1624104530
job536394,20000000,10,0,72000,18,1624104530
job536395,20000000,10,0,72000,20,1624104530
job536396,20000000,10,0,72000,198,1624104530
job536397,20000000,10,0,72000,48,1624104530
job536398,20000000,10,0,72000,351,1624104530
job536399,20000000,10,0,72000,24,1624104530
job536400,20000000,10,0,72000,10,1624104530
job536401,20000000,10,0,72000,84,1624104530
job536402,20000000,10,0,72000,34,1624104530
job536403,20000000,10,0,72000,127,1624104530
job536404,20000000,10,0,72000,33,1624104530
job536405,20000000,10,0,72000,29,1624104530
job536406,20000000,10,0,72000,18,1624104530
job536407,20000000,10,0,72000,8,1624104530
job536408,20000000,10,0,72000,29,1624104530
job536409,20000000,10,0,72000,11,1624104530
job536410,20000000,10,0,72000,9,1624104530
job536411,20000000,10,0,72000,18,1624104530
job536412,20000000,10,0,72000,16,1624104530
job536413,20000000,10,0,72000,8,1624104530
job536414,20000000,10,0,72000,9,1624104530
job536415,20000000,10,0,72000,9,1624104530
job536416,20000000,10,0,72000,7,1624104530
job536417,20000000,10,0,72000,14,1624104530
job536418,20000000,10,0,72000,7,1624104530
job536419,20000000,10,0,72000,8,1624104530
job536420,20000000,10,0,72000,16,1624104530
job536421,20000000,10,0,72000,7,1624104530
job536422,20000000,10,0,72000,10,1624104530
job536423,20000000,10,0,72000,9,1624104530
job536424,20000000,10,0,72000,14,1624104530
job536425,20000000,10,0,72000,9,1624104530
job536426,20000000,10,0,72000,14,1624104530
job536427,20000000,10,0,72000,8,1624104530
job536428,20000000,10,0,72000,9,1624104530
job536429,20000000,10,0,72000,14,1624104530
job536430,20000000,10,0,72000,9,1624104530
job536431,20000000,10,0,72000,8,1624104530
